"13","2008-06-24","LCI","Lannion","OFFRE DE STAGE LINGUISTIQUE LANNION (22)

Groupe spécialisé en communication technique multilingue propose un
stage en linguistique, au sein d'une équipe internationale à Lannion
pour des étudiants en Master I ou II de TALN ou Sciences du langage.

Contenu du stage (encadré par linguiste expérimenté) :

- Participation à un projet sur le langage SMS associé à des icônes :
  validation et enrichissement d’un lexique

- Correction de requêtes internet

Profil des stagiaires :
Langue maternelle française.
Niveau Master 1 ou 2.
Qualités requises : orthographe parfaite, rigueur, autonomie, bon
contact humain.
La connaissance des outils utilisés en TALN (scripts, perl) est un
plus.

Dates : de début juillet à fin août 2008 environ


Contact : envoyez votre CV par E-mail à
brigitte.ororke@lci-bretagne.com 
www.lci-europe.com"
"14","2008-06-24","LCI","Lannion ou télétravail","STAGE en LINGUISTE INFORMATIQUE - LANNION (22) ou à distance

Groupe spécialisé en communication technique multilingue recherche un
linguiste informaticien pour un stage de recherche :


Descriptif de la mission principale :

- Exploitation de bases de données phraséologiques bilingues ou
  multilingues dans le but de générer automatiquement des paraphrases
  pour des applications vocales (serveurs vocaux).

- Stage soit de 3 mois sur site à Lannion (Bretagne 22), soit en
  partie à temps partiel à distance en parallèle à une année d’études
  et en partie en local, dates à discuter.

Profil recherché :

Etudiant en linguistique informatique niveau Bac + 4 minimum (orienté
recherche)
Informatique : être à l'aise avec les outils de manipulations de
fichiers (scripts, perl, python, ...). Une bonne connaissance de Linux
est un plus..  Qualités requises : goût pour la recherche, curiosité,
rigueur, autonomie, bon contact humain
Langues : Français courant, anglais lu

Contact : envoyez votre CV et lettre de motivation par E-mail à
brigitte.ororke@lci-bretagne.com

http://www.lci-europe.com"
"15","2009-01-06","IGN","Saint-Mandé","Etude contrastive de corpus de cours de cartographie           
http://recherche.ign.fr/labos/cogit/

Mots-clés

TALN, fouille de textes, extraction d'informations, cartographie,
sémiologie graphique

 

Contexte

Le laboratoire COGIT travaille à un projet de conception de carte sur
mesure, c'est-à-dire une carte pertinente et efficace par rapport aux
besoins et objectifs du concepteur.

Un des axes de recherche vise à constituer une base de connaissances
(en particulier une ontologie des termes de la conception d'une
légende et une base de règles qui s'appuie sur cette ontologie) qui
permettra d'exploiter la description que l'utilisateur fait de son
besoin pour l'aider à concevoir sa carte dans les règles de l'art.

La construction d'un système graphique cohérent de signes est régie
par les règles de la sémiologie graphique. L'enseignement de la
cartographie est fondé sur la sémiologie graphique mais les manuels et
les enseignements de cartographie se spécialisent généralement sur un
certain type de carte.

Dans ce contexte, nous souhaitons analyser, pour les intégrer, les
principes de représentation cartographique tels qu'ils sont enseignés
dans différentes formations. Nous souhaitons en déduire un ensemble
cohérent de règles de représentation cartographique pour répondre au
besoin de tout utilisateur.

 

Sujet

Le stage a pour objectif de comparer les règles de représentation des
informations en réalisant une étude contrastive de deux corpus. L'un
est la version électronique du manuel de cartographie utilisé à l'ENSG
qui détaille particulièrement la fabrication de cartes topographiques
; l'autre est l'ensemble des notes de cours (version électronique)
d'un enseignement en cartographie de l'université, ciblé sur les
cartes thématiques.

Nous nous intéressons aux modes opératoires de construction de la
carte, l'ordre des étapes, les concepts (en relation avec notre
ontologie) sur lesquels s'appuient ces modes opératoires et leurs
articulations, les principes de représentation (en relation avec notre
base de règles).

Par cette comparaison, nous souhaitons analyser la complémentarité de
ces approches et les intégrer dans notre base de connaissances. Cette
étude devra aussi permettre de caractériser une carte topographique et
une carte thématique réussies.

Cette étude contrastive utilisera des outils de traitement automatique
du langage naturel (TALN).

 

Compétences particulières et formation requise

master (de préférence M2) avec compétences en TALN, informatique,
éventuellement en cartographie.

Une bonne maîtrise de la langue française est indispensable.

 

Lieu du stage

Institut géographique national

2 avenue Pasteur

94160 Saint-Mandé

 

Durée et rémunération 

durée : 4 à 5 mois

début : mars/avril 2009

rémunération : 30% du SMIC

 

Prolongements éventuels

Le COGIT propose chaque année des sujets de thèse ainsi que des stages
de post-doctorant.

 

Responsable de stage

Catherine DOMINGUES

mel : catherine.domingues@ign.fr

Tél : 01 43 98 85 44"
"16","2009-01-13","LIMSI","Orsay","Le groupe Traitement du Langage Parlé
(http://www.limsi.fr/tlp/index.html) du LIMSI-CNRS propose plusieurs
stages de master recherche, professionel, ou ingénieurs. Vous
trouverez les descriptifs de ces propositions à l'adresse suivante :

http://www.limsi.fr/tlp/stages/index.html.

N'hésitez pas à faire circuler cette information et à nous contacter
par mail pour des informations complémentaires. Les personnes
intéressées par l'une ou l'autre de ces propositions sont invitées à
contacter les responsables (de préférence par courrier électronique)
en joignant un CV et en précisant le ou les sujets concernés.


Description des activités du groupes :

Les recherches du groupe Traitement du Langage Parlé du LIMSI-CNRS ont
pour principaux objectifs de modéliser la parole et concevoir des
algorithmes pour son traitement automatique. Les activités du groupe
sont par essence pluridisciplinaires, elles abordent le traitement de
la parole d'un point de vue acoustique, phonétique, linguistique et
informatique. Elles s'intéressent également au lien entre parole et
sens, ainsi que la modélisation des processus de communication orale.

Le besoin de confronter nos modèles aux données nous amène à
développer des systèmes de traitement du langage parlé assurant des
fonctions variées telles que la reconnaissance de la parole,
l'identification de la langue, du locuteur et de son état émotionnel,
le dialogue oral homme-machine, la structuration de documents
audiovisuels, et plus récemment la traduction de la parole."
"17","2009-01-16","Temis","Paris","*Sujet du stage : * CRFs pour l'extraction d'entités/relations dans
des textes

*Lieu :* société Temis, Paris et Lifo (Laboratoire d'Informatique
Fondamentale d'Orléans)

*A destination de :* étudiants en M2 recherche informatique ou TALN,
intéressés par l'apprentissage automatique et/ou le traitement
automatique du langage

*Stage rémunéré pouvant donner lieu à une bourse de thèse Cifre*

La société Temis édite une solution logicielle pour traiter les
documents textuels. Elle est capable de les classer suivant leur
langue ou leur domaine, d'en extraire les « entités » importantes et
de caractériser les relations prédicatives qu'entretiennent ces
entités entre elles.

Le module d'extraction est réalisé à l'aide de règles écrites à la
main.  Ces règles sont spécifiques de la langue des documents et du
domaine sur lequel ils portent, elles peuvent donc être longues et
fastidieuses à écrire. Or, des techniques d'apprentissage automatique
existent depuis quelques années pour apprendre à extraire de
l'information à partir d'exemples (ce sujet a par exemple donné lieu à
la « shared task » de CoNLL 2003, 17 compétiteurs y ont
participé). Plusieurs approches différentes possibles peuvent être
mises en oeuvre pour cela : celles qui donnent actuellement les
meilleurs résultats sont fondées sur les CRFs (Conditional Random
Fields), un modèle statistique permettant d'annoter des items lexicaux
avec des labels qui désignent les zones à extraire.

L'objectif de ce stage est de tester cette méthode sur un corpus de
documents. Différentes étapes seront donc nécessaires :

- Il faudra dans un premier temps constituer un corpus d'exemples et
  l'annoter pour servir de base à l'apprentissage automatique. L'outil
  final de Temis peut servir à réaliser cette base, mais comme il ne
  produit pas une extraction parfaite, des stratégies d'amélioration
  de l'annotation initiale devront être envisagées.

- Il s'agira ensuite de fixer les paramètres de l'apprentissage. Les
  CRFs requièrent notamment la définition d'un ensemble de « fonctions
  features » qui caractérisent des configurations locales
  d'annotations..  La définitions de ces features est laissée à
  l'initiative du programmeurs, mais des méthodes classiques existent
  pour les générer à partir des données annotées. Or Temis dispose
  aussi de ressources linguistiques sous la forme de dictionnaires ou
  de règles écrites à la main. Le coeur du stage sera d'étudier dans
  quelle mesure ces ressources peuvent être traduites sous la forme de
  features, de façon aussi automatique que possible.

- Il faudra ensuite procéder à diverses expériences pour évaluer la
  qualité de l'extraction obtenue par apprentissage automatique, et la
  comparer avec celle obtenue par les règles écrites à la main. Cette
  qualité peut dépendre grandement de la langue et du domaine du
  document, ainsi que de l'ensemble des features utilisées pour
  l'apprentissage.

- Ce qui est attendu à l'issue de ce stage est la définition d'une
  chaîne de traitements mèlant production manuelle de ressources et
  apprentissage automatique, qui optimise la qualité de l'extraction
  finale.

*Ref bibliographiques :*

Daelemans W., and Osborne M. (Eds) : Proceedings of CoNLL 2003.
Jousse F., Tellier I., Tommasi M., Marty P. : « Learning to Extract
Answers in Question Answering: Experimental Studies », Coria 2005,
p85-99.
Lafferty J., McCallum A., Pereira F. : « Conditional Random Fields:
Probabilistic Models for Segmenting and Labeling Sequence Data »,
actes de ICML, pages 282-289, 2001.
Poibeau, T : Extraction Automatique d’Information, Hermes, Paris,
2003.
Sutton , McCallum A : « An Introduction to Conditional Random Fields »
dans « Introduction to Statistical Learning », MIT Press, 2006.

*Encadrement universitaire :* Isabelle Tellier, professeur à
l'université d'Orléans"
"18","2009-01-21","Syllabs","Paris","CONTEXTE
--------

Outil d’aide aux linguistes pour le développement de ressources
linguistiques.

SUJET DE STAGE
---------------

Conception et implémentation d’un agent intelligent dédié à
l’aspiration de contenu textuel du web, destiné à alimenter les
ressources linguistiques multilingues existantes.

OBJECTIFS DU STAGE
-------------------

La personne recrutée pour ce stage aura comme tâche principale la
conception et le développement d’un agent intelligent dédié à
l’aspiration de contenu textuel du web. Cet agent se situe dans un
contexte plus large au sein de la société Syllabs, qui est celui de
mise en place d’outils d’aide aux linguistes pour le développement et
maintenance de ressources linguistiques multilingues. L’un des aspects
clés des applications en Traitement Automatique de Langues est lié à
la qualité de ressources linguistiques sur lesquelles celles-ci
s’appuient. A priori les ressources sont toujours perfectibles, mais
son enrichissement et raffinement est un processus coûteux et parfois
assez fastidieux pour les linguistes. Dans le scénario d’utilisation
prévu, pour une ressource déterminée, un linguiste définit l’ensemble
de critères d’enrichissement de la ressource. L’agent interprète cette
spécification, dont le formalisme est à définir, et établit des
stratégies d’aspiration appropriées. Un mécanisme d’apprentissage fait
évoluer ces stratégies suivant deux paramètres : les résultats
d’aspiration et l’exploitation réalisée par les linguistes du contenu
aspiré.

Le stage nécessite une aisance avec les agents intelligents aussi bien
qu’une connaissance de divers outils de TAL (détecteurs de langue,
détecteurs d’encodage, KWIC, POS guessers, etc.). En même temps, un
soin particulier doit être accordé aux aspects techniques de l’agent,
comme la répartition de la charge de travail sur plusieurs machines et
le stockage du contenu textuel avec une accessibilité par langue, par
ressource, par utilisateur, entre autres. La personne travaillera avec
des informaticiens et des linguistes.

CONNAISSANCES ET NIVEAU SOUHAITÉS
-----------------------------------

- Ingénierie Informatique, Bac+5 - Master 2
- Connaissances des concepts liés aux agents intelligents ; goût pour
  la modélisation de connaissances
- Bonne maîtrise du langage Java et d’un langage de script
- Bonnes connaissances dans les domaines du Traitement Automatique des
  Langues

Eléments facultatifs mais considérés comme un plus :

- Maîtrise d'une ou plusieurs langues étrangères
- Connaissance d’Apache Tomcat et des services web (WSDL, XML, etc.)

DURÉE : 6 mois

LA SOCIÉTE
-----------

Syllabs est un jeune laboratoire de recherche privé spécialisé dans
les domaines de la Gestion de l'Information et du Traitement
Automatique des Langues. Syllabs est au coeur de trois activités
complémentaires : La Recherche, les Développements Innovants et le
Conseil.
Nous sommes situés dans le 13ème arrondissement de Paris.

Pour plus d'informations nous vous invitons à visiter notre site
www.syllabs.com

DOSSIER DE CANDIDATURE :
-------------------------

Merci de nous faire parvenir votre dossier de candidature à l'adresse
suivante : jobs@syllabs.com 
-	Lettre de motivation
-	CV

-------------------------------------------------------------------------"
"19","2009-01-23","LIMSI","Orsay","Le groupe ILES (anciennement groupes LIR et Geste) du LIMSI-CNRS
propose des stages pour différents niveaux d'études dans les
thématiques suivantes:

- Traitement des Langues Signées
- Recherche d'Information et Question-Réponse
- Constitution de Ressources pour le TAL
- Evaluation pour le TAL
- Analyse de Texte et Traduction Automatique

La description des différentes propositions se trouve sur la page
suivante:

http://www.limsi.fr/Scientifique/lir/stages

Les candidats devront contacter directement les responsables du/des
stages, en joignant un descriptif de leur parcours sous forme d'un
court CV et en précisant leur motivation pour les stages concernés.

Page du groupe (anciennement groupe 'LIR'):
http://www.limsi.fr/Scientifique/lir/
Page du laboratoire: http://www.limsi.fr"
"20","2009-01-23","Arisem","Massy","Arisem propose cette année six stages de niveau master :


- Enrichissement des ressources linguistiques pour l'extraction
  d'information en Néerlandais

- Analyse des opinions et sentiments

- Exploitation des « Linked Data »

- Développement d'une plateforme de démonstration des composants de
  Text Mining

- Développement d'un environnement de production de ressources
  linguistiques sous Eclipse RCP

- Evaluation de la qualité des Ressources Linguistiques

Les détails de chacun de ces stages sont disponibles sur la page
http://www.arisem.com/index.php?page=emploi

Les candidatures peuvent être directement adressées à :
nicolas.dessaigne@arisem.com
aurelie.migeotte@arisem.com"
"21","2009-01-23","INSERM","Paris","Proposition de stage M2 

LOCALISATION  DE  TERMINOLOGIES

Natalia Grabar (natalia.grabar@spim.jussieu.fr)

Centre de Recherche des Cordeliers ; U Paris Descartes, UMR_S 872 ; INSERM,
U872 eq 20 ; HEGP AP-HP


CONTEXTE. L'implémentation d'outils informatiques (p. ex., pour
encodage, archivage ou recherche de documents) nécessite souvent
l'utilisation de terminologies représentant la connaissance du
domaine. Dans certains domaines (p. ex., droit, médecine, biologie,
électricité, téléphonie), il existe déjà des terminologies mais, pour
leur meilleure utilisation, elles doivent être adaptées au contexte de
leur exploitation. Au moins deux objectifs peuvent alors être
poursuivis : (1) leur adaptation à l'application et (2) leur
adaptation au domaine, plus ciblé et précis que ne le serait une
terminologie généraliste. Le travail sera effectué dans le domaine de
médecine.


OBJECTIFS. L'objectif du stage consiste à implémenter et tester des
méthodologies qui permettent d'adapter les terminologies existantes,
entre autres au travers des corpus, à une question médicale
précise. L'application visée concerne le filtrage et la sélection
d'articles scientifiques. Le matériel principal de travail sont des
mots-clés centraux pour une question, par exemple : ""colorectal
neoplasms"" ; ""liver neoplasms"" ; ""laparoscopy"" ; ""tomography,
emission-computed"" ; ""magnetic resonance imaging"" ; ""tomography, x-ray
computed"" pour la question ""diagnostic de métastases hépatiques du
cancer colorectal"". Ce matériel servira d'amorce pour la constitution
de corpus (articles scientifiques) et de points d'entrée dans les
terminologies (p.ex. l'UMLS (NLM, 2007) qui propose plus de 140
terminologies biomédicales).

Le stagiaire s'intéressera à : 
- navigation et manipulation des arbres 
- outils d'acquisition (Bourigault & Jacquemin, 2000) 
- outils de structuration (Grabar & Hamon, 2004) des terminologies. 

Le développement en Perl sera demandé lors des différentes étapes du
travail.

DÉROULEMENT DU STAGE. Le stage sera encadré par un chercheur en
informatique biomédicale et en TAL, et co-encadré par un médecin. Il
s'agit d'un stage de 6 mois rémunéré.  Le stage se déroulera dans
l'équipe Inserm du Centre de Recherche de Cordeliers (Paris 06).

Le CV et une lettre de motivation sont à envoyer à Natalia Grabar.


Références

BOURIGAULT, D. & JACQUEMIN, C. (2000). Construction de ressources
terminologiques, In J.-M. PIERREL, Ed., Industrie des langues, pp.
215-233.

GRABAR, N. & HAMON, T. (2004). Les relations dans les terminologies
structurées : de la théorie à la pratique. Revue d'Intelligence
Artificielle (RIA), 18(1).

NLM (2007). UMLS Knowledge Sources Manual. National Library of
Medicine, Bethesda, Maryland. www.nlm.nih.gov/research/umls/."
"22","2009-01-28","INSERM","Paris","Proposition de stage de master 2

SERVICE WEB : FILTRAGE DE LA LITTÉRATURE SCIENTIFIQUE

Natalia Grabar (natalia.grabar@spim.jussieu.fr), Isabelle Colombet
(isabelle.colombet@spim.jussieu.fr)

UMR 872 EQ 20, Centre des Cordeliers ; HEGP/AP-HP


CONTEXTE. 
Cette proposition de stage s'inscrit dans le paradigme de la médecine
fondée sur les preuves (EBM). EBM consiste à fonder les décisions
médicales sur des preuves scientifiques authentifiées. Le niveau de
preuve est établi grâce aux revues systématiques de la littérature
biomédicale. Ces revues sont extrêmement lourdes à mettre en place et
à réaliser du fait du volume important de la littératude à analyser et
filtrer. Une aide automatique à la réalisation de revues systématiques
s'avère nécessaire.


OBJECTIFS DU STAGE. 
Une des étapes des revues systématiques, qui correspond à l'examen
sélectif des publications, est l'étape clé. En effet, l'oubli de
certaines études peut aboutir à des résultats biaisés et à des niveaux
de preuve insuffisants.  L'objectif de ce stage est de répondre à ce
besoin car très peu est fait pour assister les revues. Afin de
faciliter le processus de sélection d'articles, nous proposons
d'utiliser les méthodes d'analyse textuelle et sémantique au travers
un service Web dédié.
Le stagiaire aura pour objectif d'implémenter une première version de
ce service Web, selon les spécifications fournies.

Il devra en particulier : 
- compiler une liste unique de références bibliographiques provenant
  de différentes bases,
- collecter et intégrer les résumés des articles scientifiques à
  analyser [1]
- intégrer les connaissances du domaine [2] dans le processus de tri
  et de filtrage des résumés


DÉROULEMENT DU STAGE. 
Le stage sera encadré par un chercheur en informatique biomédicale et
en TAL, et co-encadré par un médecin. 
Il s'agit d'un stage de 6 mois rémunéré. 
Le stage se déroulera dans l'équipe Inserm du Centre de Recherche de
Cordeliers (Paris 06).

Le CV et une lettre de motivation sont à envoyer à Natalia Grabar.


RÉFÉRENCES

[1] NLM . Medline : medical literature on-line. National Library of
Medicine, Bethesda, Maryland, 2008. www.ncbi.nlm.nih.gov/sites/entrez.
[2] NLM . UMLS Knowledge Sources Manual. National Library of Medicine,
Bethesda, Maryland, 2007. www.nlm.nih.gov/research/umls/."
